"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"Henderson","NV","Las Vegas","Clark",54,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,1737.5,1700,1685,1600,1697,1595,1595,1550,1595,1597,1595,1595,1625,1597.5,1522.5,1512.5,1595,1600,1600,1595,1590,1595,1600,1600,1600,1600,1607.5,1599,1550,1595,1595,1595,1595,1599,1662.5,1690,1695,1750,1750,1750,1735,1700,1700,1650,1600,1600,1650,1695,1699,1780,1795,1799.5,1695,1695,1650,1685,1699,1650,1700,1700,1750,1795,1794,1850,1850,1812.5,1795,1750,1795,1795,1795,1800
"Jersey City","NJ","New York","Hudson",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,2250,2300,2472.5,2500,2300,2300,2350,2299,2050,2000,2000,2000,2200
"Durham","NC","Durham","Durham",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,1600,1600,1650,1772.5,1675,1745,1695,1645,1595,1550,1590,1550,1545
"Orlando","FL","Orlando","Orange",57,,,,,,,,,,,,1350,1395,1450,1500,1595,1517,1566,1515,1495,1400,1400,1400,1400,1450,1462.5,1400,1495,1500,1500,1500,1500,1499.5,1495,1450,1450,1500,1495,1500,1575,1575,1595,1562.5,1597.5,1595,1550,1595,1550,1525,1507.5,1550,1595,1600,1625,1650,1650,1632,1595,1575,1595,1600,1600,1650,1695,1695,1700,1700,1695,1650,1675,1695,1695,1687,1675,1695,1695,1695,1695,1695,1695,1700,1699.5,1720,1784.5,1780,1750,1795,1850,1825,1882.5,1850,1849,1875,1860,1817,1869,1895
"Norfolk","VA","Virginia Beach","Norfolk City",58,,,,,,,,,,,,,,,1300,1350,1362.5,1375,1350,1297.5,1295,1350,1300,1295,1277.5,1350,1395,1337.5,1295,1397.5,1400,1350,1297.5,1300,1295,1297.5,1225,1250,1300,1250,1300,1300,1399,1350,1300,1395,1300,1300,1300,1300,1300,1350,1395,1395,1350,1350,1350,1300,1297.5,1300,1350,1400,1472.5,1400,1450,1525,1495,1485,1400,1400,1400,1395,1400,1430,1550,1400,1425,1450,1450,1397.5,1450,1400,1495,1400,1499.5,1485,1500,1495,1500,1500,1550,1450,1495,1500,1497.5,1400,1557.5
"Greensboro","NC",,"Guilford",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1342.5,1297,1495,1497.5,1575,1595,1550,1550,1495,1500,1500,1495,1450,1450
"San Bernardino","CA","Riverside","San Bernardino",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1700,1711,1775,1750,1750,1695,1829,1825,1812,1795,1770,1750,1825,1880
"Corona","CA","Riverside","Riverside",61,,,,,,,,,,,,,2100,2100,2100,2200,2300,2225,2285,2225,2150,2025,2100,2000,2095,2272.5,2150,2100,2200,2300,2200,2100,2100,2100,2100,2195,2200,2292.5,2200,2125,2200,2200,2200,2300,2300,2199.5,2250,2295,2300,2225,2200,2200,2300,2300,2309,2297.5,2295,2250,2200,2195,2195,2297.5,2300,2300,2300,2300,2400,2395,2400,2397.5,2400,2395,2390,2400,2350,2412.5,2400,2395,2300,2325,2450,2350,2397.5,2400,2450,2509,2509,2550,2500,2500,2551,2600,2550,2497.5,2495,2500,2500
"Chula Vista","CA","San Diego","San Diego",62,,,,,,,,,,,,,,,,,2450,2600,2495,2500,2500,2495,2500,2500,2474.5,2322.5,2400,2395,2400,2400,2400,2400,2360,2295,2250,2400,2450,2425,2450,2400,2400,2500,2572.5,2495,2425,2400,2472.5,2450,2450,2495,2462.5,2572.5,2499.5,2600,2550,2497,2500,2525,2575,2595,2495,2499,2500,2575,2500,2600,2600,2600,2600,2600,2675,2595,2547.5,2500,2499,2600,2600,2750,2597.5,2675,2750,2695,2600,2650,2650,2672.5,2772.5,2700,2750,2750,2699.5,2650,2800,2750,2800,2800,2750
"Chesapeake","VA","Virginia Beach","Chesapeake City",63,,,,,,,,,,,,1900,1795,1872.5,1895,1950,1900,1850,1850,1895,1895,1895,1850,1795,1800,1850,1925,1995,1995,1995,1995,1900,1895,1800,1850,1850,1850,1900,1985,1937.5,1900,1950,1895,1850,1895,1875,1900,1895,1850,1850,1850,1950,1995,1995,1895,1850,1800,1850,1862.5,1875,1850,1900,1900,1895,1900,1895,1897.5,1900,1895,1885,1895,1850,1800,1895,1900,1895,1850,1950,1900,1925,1800,1900,1895,1895,1795,1850,1897.5,1900,1950,1995,1950,1950,1945,1900,1900,1900,2000
"Hialeah","FL","Miami-Fort Lauderdale","Miami-Dade",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425,2600,2500,2600,2550,2600,2600,2600,2700,2700,2675,2597,2575,2500
"Garland","TX","Dallas-Fort Worth","Dallas",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1648,1495,1495,1700,1570,1595,1595,1595,1650,1695,1700,1750,1750,1695,1750,1725,1725,1695,1750,1750
"Fontana","CA","Riverside","San Bernardino",66,,,,,,,,,,,,,,,,2090,2100,2100,1999.5,1999,2000,1999,1950,1950,1900,1900,1900,1969,1900,1995,1969,1895,1895,1990,1975,1985,1977,1995,1995,1950,1950,1985,1950,1995,1999,1962.5,1989,1977,1995,1999,2000,2000,2050,2100,2125,2100,2050,2019,2000,2025,2100,2149.5,2150,2150,2169,2150,2050,2100,2100,2125,2125,2150,2100,2100,2125,2195,2162.5,2250,2150,2250,2250,2150,2195,2250,2200,2250,2300,2300,2297.5,2300,2350,2350,2312.5,2300,2325,2337.5,2374.5
"Fort Myers","FL","Fort Myers","Lee",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1800,1800,1800,1900,1995,1900,1900,1997.5,1850,1899.5,1900,1925,1900,1997.5,2100,1900,1999,1975,1950,2147.5,2195,2100,2200,2150,2100,2295,2325,2350,2275,2297.5,2272.5,2200,2200,2247.5,2000,2075,2000,2100,2249,2200,2200,2200,2199.5,2295,2300,2300,2300,2250,2100
"Knoxville","TN","Knoxville","Knox",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,1500,1325,1525,1797.5,1625,1650,1622.5,1625,1547.5,1487.5,1650,1650,1795
"North Las Vegas","NV","Las Vegas","Clark",69,,,,,,,,,,,,1295,1262.5,1297.5,1295,1200,1250,1250,1250,1250,1200,1200,1200,1200,1200,1200,1295,1250,1250,1200,1200,1200,1200,1195,1195,1200,1200,1200,1200,1249,1200,1245,1249.5,1250,1250,1250,1200,1200,1200,1200,1200,1225,1200,1250,1212.5,1250,1250,1250,1250,1250,1250,1295,1250,1295,1290,1295,1295,1295,1285,1250,1275,1250,1275,1295,1300,1300,1350,1345,1350,1299,1325,1300,1295,1300,1349,1375,1395,1375,1395,1400,1400,1400,1400,1397,1390,1400,1449.5
"Lawrenceville","GA","Atlanta","Gwinnett",70,,,,,,,1350,1350,1350,1300,1300,1295,1295,1300,1350,1300,1300,1250,1272.5,1295,1297.5,1250,1250,1250,1250,1250,1300,1300,1272.5,1280,1250,1295,1297.5,1300,1275,1275,1295,1300,1295,1295,1295,1299,1300,1300,1300,1300,1300,1300,1300,1320,1322.5,1375,1395,1375,1350,1350,1350,1350,1395,1400,1399,1400,1400,1437.5,1465,1472.5,1430,1450,1425,1425,1425,1450,1450,1470,1495,1495,1462.5,1475,1495,1500,1500,1500,1499,1500,1500,1550,1550,1592.5,1583,1550,1550,1550,1550,1560,1557.5,1595,1590
"Fremont","CA","San Francisco","Alameda",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3590,3550,3550,3500,3470,3500,3500,3550,3675,3600,3650,3650,3670,3697.5,3664,3600,3540,3650,3697.5,3600
"Fayetteville","NC","Fayetteville","Cumberland",72,,,,,,,,,,,,,1250,1250,1297,1300,1350,1295,1295,1295,1220,1200,1200,1200,1250,1285,1300,1325,1350,1300,1300,1250,1250,1250,1250,1200,1200,1200,1250,1287.5,1250,1250,1295,1300,1250,1250,1250,1214.5,1214.5,1247.5,1250,1300,1300,1275,1250,1250,1250,1227.5,1237.5,1225,1212.5,1249,1290,1350,1350,1300,1300,1295,1300,1300,1250,1250,1250,1250,1250,1275,1350,1350,1300,1250,1295,1250,1250,1275,1280,1300,1300,1350,1450,1395,1350,1350,1350,1400,1395,1350,1350
"Arlington","VA","Washington","Arlington",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3795,3750,3750,3750,3850,3800,3800,3700,3725,3600,3725,3500,3500,3750
"Irving","TX","Dallas-Fort Worth","Dallas",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2375,2499.5,2790,2850,2770,2695,2500,2500,2500,2500,2500,2582.5
"Rochester","NY","Rochester","Monroe",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,950,950,925,975,1100,1200,1100,1125,1100,1025,1000,1050,1062.5,1195
"Winston-Salem","NC","Winston-Salem","Forsyth",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1372.5,1395,1345,1347.5,1362.5,1395,1350,1450,1435,1350,1395,1325,1395,1395,1420
"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",77,,,,,,,3375,3295,3200,3200,3200,3350,3300,3400,3425,3300,3200,3100,3300,3200,3100,3000,3100,3175,3300,3300,3275,3400,3300,3300,3250,3250,3350,3290,3650,3600,3612.5,3550,3500,3500,3500,3600,3600,3650,3650,3500,3500,3490,3499,3500,3500,3650,3650,3650,3700,3700,3700,3650,3800,3800,3800,3750,3800,3750,3800,3800,3950,3900,3800,3800,3800,3800,3800,3950,4000,4000,3900,3900,3972.5,3880,3825,3900,3800,3950,4000,4100,4000,4000,4000,4000,4000,4000,4000,4047.5,4000,4000,4100
"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",78,,,,,,,,,,,,2750,2700,2700,2650,2850,2700,2597.5,2600,2497,2500,2495,2497.5,2500,2577.5,2600,2900,2700,2850,2800,2950,2800,2750,2700,2750,2600,2700,2650,2650,2750,2750,2795,2900,2850,2840,2800,2800,2695,2625,2600,2600,2662.5,2650,2700,2700,2800,2750,2970,2800,2950,2825,2850,2900,2900,2900,2925,2975,2995,3000,2900,2900,2860,2795,2825,2800,2795,3000,2795,3200,3247.5,3000,2925,3000,2900,2999,2997,3158,3000,3100,3000,3100,2875,3000,3000,3000,2995,2992.5
"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325,2312.5,2250,2250,2525,2500,2400,2250,2400,2397.5,2397.5,2450,2275,2437.5,2697.5,2700,2600,2500,2500,2525,2685,2600,2495,2397.5,2240,2250,2400,2475,2500,2500,2637.5,2712.5,2547.5,2350,2557.5,2300,2200,2300,2500,2500,2650,2600,2600,2500,2450,2472.5,2285,2225,2347.5,2490
"Montgomery","AL","Montgomery","Montgomery",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,1550,1550,1525,1450,1400,1375,1275,1497.5,1400,1300,1300
"Reno","NV","Reno","Washoe",81,,,,,,,,,,,,,,,,,,,,,,1525,1495,1450,1490,1450,1500,1495,1495,1550,1550,1547.5,1547.5,1500,1497.5,1450,1425,1500,1495,1595,1600,1550,1550,1550,1550,1595,1575,1550,1550,1550,1550,1500,1600,1675,1650,1597.5,1600,1600,1650,1700,1750,1725,1750,1750,1650,1600,1795,1700,1650,1697.5,1697.5,1725,1825,1825,1812.5,1917.5,1847.5,1795,1837.5,1795,1825,1800,1800,1872.5,1950,1837.5,2028,2100,1995,2000,2000,2037.5,1997.5,2000,2000,2000,2000
"Spokane","WA","Spokane","Spokane",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.5,1295,1345,1450,1395,1297.5,1218.5,1250,1250,1275,1200,1275,1272.5
"Tacoma","WA","Seattle","Pierce",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565,1550,1500,1562.5,1647.5,1595,1650,1872.5,1825,1995,1850,1845,1814,1750,1800,1800,1797.5,1965
"Grand Rapids","MI","Grand Rapids","Kent",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.5,1500,1500,1600,1600,1450,1300,1422.5,1600,1520,1600,1550,1650
"Oceanside","CA","San Diego","San Diego",85,,,,,,,,,,,,,,,,,2220,2150,2172.5,2100,1997.5,2150,2095,2194.5,2200,2100,2150,2162.5,2150,2245,2240,2199.5,2200,2195,2200,2297.5,2250,2292.5,2312.5,2350,2350,2300,2250,2350,2300,2300,2295,2300,2295,2295,2295,2350,2450,2395,2295,2350,2380,2395,2295,2347.5,2285,2322.5,2500,2495,2450,2415,2497.5,2500,2450,2395,2450,2495,2472.5,2450,2450,2499.5,2500,2500,2572.5,2500,2575,2450,2547.5,2600,2577.5,2600,2650,2700,2750,2650,2700,2625,2650,2600,2625,2650,2700
"Gainesville","FL","Gainesville","Alachua",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1572.5,1550,1500,1450,1495,1500,1550,1600,1720,1800
"Woodbridge","VA","Washington","Prince William",87,,,,,,,,,,,,,,,,2197.5,2250,2200,2375,2400,2400,1997,1972.5,2147.5,2195,2300,2300,2200,2300,2300,2250,2100,1999.5,2025,1975,1925,2200,2195,2197.5,2100,2200,2300,2250,2300,2300,2297.5,2242.5,2395,2395,2300,2300,2300,2385,2300,2300,2300,2200,2300,2200,2200,2200,2175,2250,2300,2490,2375,2350,2400,2325,2200,2250,2300,2300,2400,2295,2475,2295,2300,2500,2325,2247.5,2200,2300,2450,2400,2400,2375,2400,2400,2400,2300,2275,2300,2200,2275,2225,2275
"Ocala","FL","Ocala","Marion",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,1500,1500,1622.5,1597.5,1595,1450,1467.5,1450,1600,1600,1600,1400,1475
"Boise","ID","Boise City","Ada",89,,,,,,,,,,,,,,,,,,,,,,1100,1095,1025,1025,997.5,1027.5,1050,1195,1197.5,1200,1195,1195,1150,1150,1150,1072.5,1097.5,1200,1250,1250,1295,1225,1250,1225,1200,1195,1195,1195,1275,1285,1350,1350,1395,1350,1297.5,1295,1295,1262.5,1295,1395,1395,1450,1350,1350,1350,1395,1295,1295,1285,1350,1337.5,1395,1372.5,1450,1300,1300,1325,1362.5,1425,1495,1395,1392.5,1395,1500,1500,1520,1495,1537.5,1575,1525,1497.5,1495,1495,1500,1575,1525
"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",90,,,,,,,,,,,,,,,,3300,2950,2900,3147.5,2900,2965,2995,3000,3000,3050,2995,2822.5,3190,2985,2700,2950,3070,3200,3000,3000,3000,2895,2897.5,3200,3000,3400,3500,3400,3450,3295,3200,3295,3247.5,3200,3200,3300,3597.5,3500,3500,3500,3450,3472.5,3400,3500,3700,3525,3400,3497.5,3595,3600,3525,3300,3500,3300,3300,3500,3537.5,3400,3400,3325,3500,3700,3547.5,3600,3350,3500,3300,3250,3200,3300,3500,3500,3500,3500,3500,3797.5,3797.5,3650,3497.5,3500,3500,3600
"Moreno Valley","CA","Riverside","Riverside",91,,,,,,,,,,,,,,,,,,1550,1500,1500,1500,1500,1512.5,1525,1499.5,1440,1495,1500,1550,1550,1550,1550,1550,1550,1550,1570,1550,1550,1595,1600,1599,1600,1595,1600,1595,1550,1580,1595,1595,1595,1595,1649,1600,1637.5,1612.5,1600,1600,1595,1650,1637,1649,1650,1650,1675,1700,1700,1700,1700,1697,1695,1695,1700,1700,1737.5,1750,1742.5,1750,1757.5,1790,1695,1700,1700,1700,1730,1827.5,1883,1850,1812.5,1879,1875,1850,1835,1795,1799,1845,1825,1850
"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",92,,,,,,,,,,,,,1275,1350,1300,1300,1400,1300,1300,1300,1300,1300,1272.5,1300,1300,1300,1300,1395,1350,1300,1300,1300,1300,1300,1300,1300,1335,1350,1350,1400,1425,1450,1475,1400,1450,1350,1385,1400,1425,1400,1450,1450,1450,1450,1425,1475,1475,1462.5,1462.5,1500,1495,1495,1500,1500,1500,1525,1525,1500,1537.5,1600,1562.5,1500,1550,1600,1650,1595,1600,1650,1595,1600,1550,1600,1597.5,1625,1699,1737.5,1750,1700,1675,1700,1712.5,1700,1700,1700,1700,1700,1697
"Providence","RI","Providence","Providence",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1700,1700,1800,1800,1740,1600,1675,1600,1600,1600,1697.5,1800,1900,1999.5,2000,1900,1800,1737.5,1737.5,1750,1800,1895,1900,2000,2150,2000,2000,2000,2000,2000,1900,1895,2100,2125,2100,2000,2100,2200,2050,2100,2200,2100,2200,2250,2300,2300,2250,2200,2200
"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",94,,,,,,,,,,,,,,,,,,1396.5,1300,1337.5,1425,1425,1395,1495,1354.5,1350,1397.5,1395,1397.5,1450,1400,1400,1550,1495,1450,1489,1450,1450,1450,1500,1550,1595,1549,1550,1509.5,1499,1480,1450,1447,1425,1400,1400,1450,1450,1395,1395,1395,1400,1450,1399.5,1470,1497.5,1550,1597.5,1545,1600,1650,1600,1550,1539.5,1495,1550,1607,1600,1600,1575,1437.5,1495,1550,1500,1520,1597,1475,1595,1697.5,1700,1725,1772.5,1695,1700,1700,1700,1795,1795,1800,1800,1750
"Fort Collins","CO","Fort Collins","Larimer",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795,1800,1800,1850,1885,1895,1867.5,1795,1750,1782.5,1800,1775,1850,1992.5
"Shreveport","LA","Shreveport","Caddo",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1000,1000,1000,900,975,877.5,750,750,735,767.5,812.5
"Yonkers","NY","New York","Westchester",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325,2500,2600,2500,2500,2600,2435,2535,2400,2400,2485,2400,2400
"Columbus","GA","Columbus","Muscogee",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1150,1100,1150,1200,1150,1150,1150,1150,1150,1172.5,1195,1100,1100,1100,1200,1337.5,1350,1295,1200,1250,1250,1100,1100,1100,1100,1195,1197.5,1262.5,1200,1200,1200,1187.5,1200,1125,1100,1100,1100,1095,1150,1125,1300,1200,1100,1225,1100,1192.5,1075,1100,1100,1200,1195,1295,1200,1150,1075,1100,1100,1100,1115,1100
"Ontario","CA","Riverside","San Bernardino",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2300,2250,2314,2300,2285,2400,2350,2420,2400,2350,2337.5,2400,2400
"Grand Prairie","TX","Dallas-Fort Worth","Dallas",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.5,1725,1771,1895,1925,1885,1850,1850,1850,1850,1950,1995,1950,1995
"Rancho Cucamonga","CA","Riverside","San Bernardino",101,,,,,,,,,,,,,,,,,,2200,2370,2250,2125,2050,2400,2500,2355,2187.5,2187.5,2172.5,2195,2200,2200,2350,2295,2200,2200,2199.5,2200,2160,2200,2225,2200,2250,2200,2270,2250,2290,2250,2240,2230,2272.5,2300,2300,2350,2400,2350,2325,2300,2300,2300,2295,2300,2295,2300,2350,2350,2350,2425,2450,2450,2380,2450,2400,2500,2525,2400,2400,2575,2400,2500,2500,2400,2525,2500,2500,2500,2600,2600,2650,2600,2640,2690,2650,2572.5,2500,2562.5,2500,2499.5
"Overland Park","KS","Kansas City","Johnson",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1995,2100,2122.5,2150,2200,2198,2125,2160,1995,2000,1995,1995,2025
"Newport News","VA","Virginia Beach","Newport News City",103,,,,,,,,,,,,,1495,1475,1495,1495,1550,1550,1525,1495,1500,1400,1400,1425,1395,1450,1400,1450,1500,1497.5,1500,1500,1500,1450,1400,1400,1450,1550,1572.5,1595,1600,1595,1527.5,1550,1500,1450,1500,1495,1450,1450,1495,1500,1585,1575,1550,1497.5,1500,1495,1500,1500,1500,1495,1550,1597.5,1600,1600,1590,1500,1500,1500,1500,1500,1500,1550,1587.5,1550,1485,1500,1425,1450,1485,1550,1562.5,1562.5,1550,1500,1575,1550,1600,1550,1550,1595,1550,1550,1550,1500,1550
"Vancouver","WA","Portland","Clark",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,1695,1725,1750,1725,1790,1700,1895,1962.5,1950,1975,1985,1795,1812.5,1750,1962.5
"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",105,,,,,,,,,,,,,,,,,,,,,,1495,1500,1597.5,1600,1472.5,1595,1500,1500,1522.5,1600,1550,1550,1550,1600,1597.5,1650,1650,1650,1650,1600,1600,1595,1600,1595,1595,1550,1595,1595,1550,1550,1522.5,1595,1595,1599,1597,1600,1600,1600,1650,1795,1747,1750,1675,1675,1600,1669,1600,1597.5,1580,1600,1650,1695,1685,1625,1600,1675,1600,1600,1625,1650,1595,1600,1750,1795,1825,1900,1900,1895,1912.5,1774.5,1744.5,1900,1955,1950,1900,1950
"Elk Grove","CA","Sacramento","Sacramento",106,,,,,,,,,,,,,,,,1650,1612.5,1600,1600,1650,1650,1595,1590,1595,1580,1595,1595,1595,1625,1650,1595,1650,1650,1650,1650,1650,1605,1630,1637.5,1650,1600,1600,1632,1595,1650,1650,1695,1695,1675,1650,1665,1700,1750,1712.5,1700,1700,1695,1695,1697.5,1695,1695,1695,1700,1750,1750,1775,1795,1750,1700,1795,1797.5,1800,1795,1795,1795,1800,1895,1800,1795,1807.5,1812.5,1800,1800,1867.5,1895,1900,2000,1950,1999,1995,2095,2000,2100,2000,2000,2050,1995
"Fredericksburg","VA","Washington","Spotsylvania",107,,,,,,,,,,,,,,,,,,,,,,,1800,1675,1650,1900,1900,1992.5,1925,1925,1900,1875,1825,1800,1650,1710,1760,1850,1995,1950,1995,1962.5,1900,1837.5,1850,1800,1800,1800,1800,1800,1850,1995,1995,1950,1967.5,1955,1875,1862.5,1850,1875,1885,1900,1900,1950,1975,1962.5,1950,1900,1850,1900,1977.5,1995,1950,1950,1995,1950,1900,1995,1995,1950,2150,1995,1972.5,2045,2000,1950,1997.5,2000,2000,2070,1995,1995,1900,2000,2000,1995,1900
"Cape Coral","FL","Fort Myers","Lee",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,1685,1675,1700,1700,1850,1850,1750,1750,1925,1975,1895,1875
"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",109,,,,,,,,,,,,,2400,2400,2400,2450,2500,2500,2500,2500,2525,2500,2500,2500,2500,2500,2600,2600,2600,2550,2500,2500,2500,2500,2500,2525,2500,2537.5,2500,2590,2600,2650,2695,2650,2600,2600,2600,2625,2600,2562.5,2585,2600,2700,2700,2500,2500,2500,2500,2500,2600,2625,2574.5,2600,2637.5,2600,2600,2700,2700,2600,2625,2600,2675,2700,2600,2600,2600,2665,2595,2595,2595,2742.5,2500,2600,2600,2600,2622,2650,2695,2699,2700,2699,2685,2699,2750,2700,2747.5,2600
"Fairfax","VA","Washington","Fairfax",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2797.5,2850,2850,2850,2800,2897.5,2800,2922.5,2850,2850,2750,2695,2700
"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3017,2900,2900,2950,3025,2995,3100,3085,3100,3100,2999,3000,2997.5,3000
"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,2300,2300,2300,2399,2300,2397.5,2275,2317,2400,2370,2397.5,2420,2450
